SeedID,germ.trays,Species,Provenance,Treatment,Germination.day,germinated.or.not,germday.nas
G2_ph1_Seed34,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed35,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed39,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed4,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed40,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed41,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed42,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed43,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed44,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed46,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed47,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed48,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed49,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed5,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed50,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed53,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed54,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed55,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed6,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed61,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed62,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed63,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed64,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed65,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed69,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed7,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed70,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed71,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed72,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed73,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed75,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed77,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed78,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed79,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed81,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed83,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed85,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed86,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed87,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed88,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed89,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed9,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed90,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed91,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed92,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed94,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed95,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed96,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed97,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G2_ph1_Seed98,G2_ph1,Fagus sylvatica,France Massif Armoricain,moist,72,0,NA
G1_ph2_Seed63,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,75,1,75
G1_ph2_Seed35,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,82,1,82
G1_ph2_Seed1,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed10,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed100,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed11,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed12,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed13,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed14,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed15,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed16,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed17,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed18,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed19,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed2,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed20,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed21,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed22,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed23,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed24,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed25,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed26,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed27,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed28,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed29,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed3,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed30,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed31,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed32,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed33,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed34,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed36,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed37,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed38,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed39,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed4,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed40,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed41,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed42,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed43,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed44,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed45,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed46,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed47,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed48,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed49,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed5,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed50,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed51,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed52,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed53,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed54,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed55,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed56,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed57,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed58,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed59,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed6,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed60,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed61,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed62,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed64,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed65,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed66,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed67,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed68,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed69,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed7,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed70,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed71,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed72,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed73,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed74,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed75,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
G1_ph2_Seed76,G1_ph2,Fagus sylvatica,Italy Passo Fittanze,dry,104,0,NA
